id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,datefloat,renovated,bath_per_bed,skinniness,dist,unemployment,median_age,median_income,median_prce,comfort_index
629600130,08/01/2014,594950.0,4,2.25,2380,35008,1.0,0,0.0,3,8,2380,0.0,1977,1977,98075,47.5834,-122.001,2250,34794,16283.0,0,0.5625,2380.0,0.1861819590346347,4.1,39.9,149557.0,1010300.0,7.1
9178601660,05/14/2015,1700000.0,5,3.0,3320,5354,2.0,0,0.0,3,9,3320,0.0,2004,2004,98103,47.6542,-122.331,2330,4040,16569.0,0,0.6,1660.0,0.15407040415845222,4.8,33.4,76925.0,776500.0,7.5
2191600780,10/10/2014,219000.0,2,1.0,1050,9000,1.5,0,0.0,4,7,1050,0.0,1984,1984,98003,47.2887,-122.299,1550,9600,16353.0,0,0.5,700.0,0.3747797897284471,7.1,35.5,45563.0,339500.0,7.2
7852180430,04/09/2015,450000.0,4,2.5,2070,3982,2.0,0,0.0,3,7,2070,0.0,2004,2004,98065,47.53100000000001,-121.854,2340,4067,16534.0,0,0.625,1035.0,0.3422318034247794,5.4,35.5,123548.0,669900.0,7.1
8155820080,04/15/2015,402000.0,4,2.25,1790,7311,2.0,0,0.0,3,7,1790,0.0,1992,1992,98056,47.5055,-122.189,1400,7203,16540.0,0,0.5625,895.0,0.1381725633958657,6.5,36.7,72420.0,545600.0,7.4
5248800440,02/17/2015,275000.0,2,1.0,840,4000,1.0,0,0.0,3,6,840,0.0,1942,1942,98108,47.5531,-122.307,1100,4000,16483.0,0,0.5,840.0,0.15789203625650006,4.8,35.6,52934.0,544200.0,7.5
9818700430,10/01/2014,421500.0,3,1.5,990,4500,1.0,0,0.0,5,7,990,0.0,1948,1948,98122,47.6051,-122.298,1490,4000,16344.0,0,0.5,990.0,0.12654082977326586,4.8,31.4,55725.0,754000.0,7.5
425079099,05/07/2014,560000.0,3,3.0,4120,60392,2.0,0,2.0,3,9,3180,940.0,1994,1994,98014,47.6804,-121.913,2770,64033,16197.0,0,1.0,2060.0,0.2669321965324744,5.4,46.5,97806.0,619900.0,7.2
5127000670,03/18/2015,314000.0,3,1.75,1620,9600,1.0,0,0.0,4,7,1620,0.0,1966,1966,98059,47.4749,-122.155,1660,10200,16512.0,0,0.5833333333333334,1620.0,0.169752726299742,6.5,38.5,93486.0,565600.0,7.1
6341000221,04/23/2015,287000.0,4,2.0,1340,8190,1.0,0,0.0,4,7,1340,0.0,1942,1942,98146,47.4905,-122.343,1410,9721,16548.0,0,0.5,1340.0,0.2252978400580953,7.1,38.4,56320.0,473600.0,7.5
7231501665,04/03/2015,277000.0,4,1.0,1500,5750,1.5,0,0.0,3,6,1500,0.0,1925,1925,98055,47.4768,-122.206,1330,5750,16528.0,0,0.25,1000.0,0.1688314519492071,6.5,35.5,63030.0,408500.0,7.4
5014000225,12/22/2014,337500.0,2,1.0,1300,6731,1.0,0,0.0,3,7,1300,0.0,1950,1950,98116,47.5697,-122.395,1240,6731,16426.0,0,0.5,1300.0,0.2297428385608136,4.8,42.3,73667.0,751600.0,7.5
4401200130,08/19/2014,792000.0,4,2.75,3100,10245,2.0,0,0.0,3,10,3100,0.0,1999,1999,98052,47.6858,-122.107,3140,9028,16301.0,0,0.6875,1550.0,0.08223206929979589,4.1,34.8,103086.0,815600.0,7.4
1558500050,11/13/2014,435000.0,3,2.5,3380,7074,2.0,0,0.0,3,8,2200,1180.0,1999,1999,98019,47.7462,-121.978,2060,6548,16387.0,0,0.8333333333333334,1690.0,0.22437388615633602,5.4,39.5,93004.0,599200.0,7.1
8899000050,03/25/2015,313100.0,4,2.5,2660,9030,1.0,0,0.0,4,7,1450,1210.0,1977,1977,98055,47.4558,-122.212,1870,9030,16519.0,0,0.625,2660.0,0.1905598571768865,6.5,35.5,63030.0,408500.0,7.4
2877102846,06/25/2014,575000.0,3,2.25,1700,3333,1.5,0,0.0,3,7,1100,600.0,1924,1924,98117,47.6784,-122.361,1700,3750,16246.0,0,0.75,1133.3333333333333,0.1870222352143642,4.8,40.1,91199.0,773300.0,7.5
7280300080,02/02/2015,510000.0,4,2.5,1840,7800,1.0,0,2.0,3,8,1240,600.0,1972,1972,98177,47.7762,-122.384,2010,9100,16468.0,0,0.625,1840.0,0.2457836177104698,5.7,46.8,90758.0,749700.0,7.4
3624039073,03/19/2015,299950.0,2,1.0,890,5200,1.0,0,0.0,4,6,890,0.0,1941,1941,98126,47.5311,-122.373,950,5200,16513.0,0,0.5,890.0,0.22550062738506535,4.8,38.7,67359.0,588300.0,7.5
3271300345,03/23/2015,1030000.0,3,3.0,2800,5800,1.0,0,0.0,3,9,1580,1220.0,1953,2010,98199,47.6493,-122.413,2580,5800,16517.0,1,1.0,2800.0,0.2357551661289023,4.8,41.4,83611.0,915500.0,7.5
6190701483,05/14/2014,364000.0,4,1.75,2010,8625,1.0,0,0.0,4,7,1340,670.0,1957,1957,98133,47.7496,-122.355,1500,8400,16204.0,0,0.4375,2010.0,0.2071091675310084,4.8,38.7,52663.0,569500.0,7.4
414100630,07/29/2014,335000.0,3,1.0,1380,7470,1.0,0,0.0,5,7,1380,0.0,1965,1965,98133,47.7479,-122.343,1440,7473,16280.0,0,0.3333333333333333,1380.0,0.19599757025446132,4.8,38.7,52663.0,569500.0,7.4
7686202275,12/09/2014,219950.0,3,1.0,1210,8000,1.0,0,0.0,3,6,1210,0.0,1954,1954,98198,47.4211,-122.314,1430,8000,16413.0,0,0.3333333333333333,1210.0,0.2607662678809746,7.4,38.2,55516.0,365700.0,7.4
5113260170,01/13/2015,215000.0,3,2.0,1280,6994,1.0,0,0.0,3,7,1280,0.0,1991,1991,98038,47.3889,-122.048,1290,7514,16448.0,0,0.6666666666666666,1280.0,0.2852757868671703,5.2,38.0,93573.0,470700.0,7.1
2421059090,05/11/2015,640000.0,4,2.5,4090,215186,2.0,0,0.0,4,8,3670,420.0,1979,1979,98092,47.2964,-122.116,2430,142005,16566.0,0,0.625,2045.0,0.35215893636904066,7.0,34.9,71803.0,409500.0,7.1
2770601734,06/30/2014,535000.0,3,1.0,1580,6300,1.0,0,0.0,3,7,1180,400.0,1925,1925,98199,47.6505,-122.384,1560,1601,16251.0,0,0.3333333333333333,1580.0,0.2068053216413213,4.8,41.4,83611.0,915500.0,7.5
4222310290,08/19/2014,253000.0,4,2.0,1910,7826,1.0,0,0.0,4,7,1140,770.0,1973,1973,98003,47.3493,-122.306,1540,7826,16301.0,0,0.5,1910.0,0.3208144803292074,7.1,35.5,45563.0,339500.0,7.2
5016001060,05/30/2014,650000.0,2,2.5,1740,2500,2.0,0,2.0,3,8,1210,530.0,1994,1994,98112,47.622,-122.3,1640,2500,16220.0,0,1.25,870.0,0.12449034144552118,4.8,38.8,100694.0,1189900.0,7.5
5445300050,04/08/2015,672000.0,3,2.25,1130,4445,1.5,0,0.0,4,8,1130,0.0,1930,1930,98117,47.6845,-122.375,1330,4445,16533.0,0,0.75,753.3333333333335,0.20194838243293275,4.8,40.1,91199.0,773300.0,7.5
7370600020,10/07/2014,606000.0,3,1.75,1970,8540,1.0,0,3.0,4,8,1130,840.0,1950,1950,98177,47.7213,-122.365,2280,8540,16350.0,0,0.5833333333333334,1970.0,0.20328587507525853,5.7,46.8,90758.0,749700.0,7.4
5127000470,03/05/2015,292000.0,3,2.25,1780,9720,1.0,0,0.0,3,8,1280,500.0,1981,1981,98059,47.4762,-122.156,1710,9790,16499.0,0,0.75,1780.0,0.16833450523811902,6.5,38.5,93486.0,565600.0,7.1
1330250010,06/04/2014,289950.0,3,2.0,1670,7757,1.0,0,0.0,3,8,1670,0.0,1992,1992,98030,47.3802,-122.207,2290,7859,16225.0,0,0.6666666666666666,1670.0,0.2646474508120758,7.3,32.9,52297.0,386600.0,7.2
1898600050,07/22/2014,257500.0,4,1.5,1360,9323,1.0,0,0.0,4,7,1360,0.0,1968,1968,98023,47.3168,-122.401,1180,9611,16273.0,0,0.375,1360.0,0.3956686160941735,7.1,37.0,67881.0,370000.0,7.4
9561100010,11/04/2014,380000.0,3,2.5,1840,6985,1.0,0,0.0,3,7,1290,550.0,1971,1971,98133,47.7586,-122.342,2160,7990,16378.0,0,0.8333333333333334,1840.0,0.2010975606441104,4.8,38.7,52663.0,569500.0,7.4
9524100050,12/22/2014,360000.0,3,1.75,1255,1113,3.0,0,0.0,3,8,1255,0.0,2010,2010,98103,47.6958,-122.343,1010,1038,16426.0,0,0.5833333333333334,418.33333333333326,0.17383171336864647,4.8,33.4,76925.0,776500.0,7.5
2212200500,06/23/2014,269500.0,3,1.75,1840,7412,1.0,0,0.0,4,7,1240,600.0,1976,1976,98031,47.3933,-122.188,1980,7350,16244.0,0,0.5833333333333334,1840.0,0.25010632545407396,7.3,35.4,65321.0,406000.0,7.2
5416500680,06/30/2014,449000.0,4,2.5,2960,6031,2.0,0,0.0,3,9,2960,0.0,2005,2005,98038,47.3596,-122.04,2570,5012,16251.0,0,0.625,1480.0,0.31507882622423233,5.2,38.0,93573.0,470700.0,7.1
6412600005,10/03/2014,375000.0,4,1.5,1430,7232,1.5,0,0.0,3,7,1430,0.0,1948,1948,98125,47.7197,-122.328,1540,7232,16346.0,0,0.375,953.3333333333335,0.16899324784121705,4.8,37.8,52353.0,633000.0,7.5
2024069008,06/19/2014,2200000.0,5,4.75,5990,10450,2.0,1,4.0,3,11,4050,1940.0,2002,2002,98027,47.5554,-122.077,3330,14810,16240.0,0,0.95,2995.0,0.1333042150941468,5.1,41.7,102760.0,713400.0,7.1
2195700050,05/19/2014,810000.0,4,2.5,3480,59242,2.0,0,0.0,3,11,3480,0.0,1988,1988,98072,47.7391,-122.102,2930,39400,16209.0,0,0.625,1740.0,0.12196192573682856,5.4,40.6,107009.0,761100.0,7.2
1437580480,09/18/2014,994000.0,5,3.25,4260,7861,2.0,0,0.0,3,10,4260,850.3396716353308,2005,2005,98074,47.611,-121.992,4020,7528,16331.0,0,0.65,2130.0,0.18809719089163715,4.1,38.9,140799.0,904800.0,7.1
2796100680,02/25/2015,275000.0,5,2.25,1820,10500,1.0,0,0.0,4,7,1080,740.0,1979,1979,98031,47.4058,-122.177,1820,7500,16491.0,0,0.45,1820.0,0.23737859993650864,7.3,35.4,65321.0,406000.0,7.2
7203102140,04/29/2015,300000.0,2,1.0,1290,2482,2.0,0,0.0,3,7,1290,0.0,2008,2008,98053,47.6972,-122.025,1290,2482,16554.0,0,0.5,645.0,0.1616200339793547,5.4,42.0,119637.0,872800.0,7.2
40000235,04/14/2015,380000.0,5,2.5,2130,8428,2.0,0,0.0,3,7,2130,0.0,2013,2013,98168,47.4726,-122.282,1500,11810,16539.0,0,0.5,1065.0,0.20013490512242174,7.1,36.6,50054.0,378400.0,7.4
2946000285,03/02/2015,200000.0,3,2.0,1170,10051,1.0,0,0.0,4,7,1170,0.0,1957,1957,98198,47.4229,-122.324,1440,9800,16496.0,0,0.6666666666666666,1170.0,0.2646437564272525,7.4,38.2,55516.0,365700.0,7.4
6848200221,09/02/2014,635000.0,3,3.5,1730,1349,3.0,0,0.0,3,9,1350,380.0,2009,2009,98102,47.6224,-122.326,1830,3300,16315.0,0,1.1666666666666667,576.6666666666666,0.15012060999629015,4.8,33.3,68109.0,663000.0,7.5
952004725,11/06/2014,280000.0,2,1.0,880,5750,1.0,0,0.0,3,6,880,0.0,1939,1939,98126,47.5642,-122.379,1190,5750,16380.0,0,0.5,880.0,0.2165886940967096,4.8,38.7,67359.0,588300.0,7.5
7852110050,06/25/2014,574000.0,3,2.5,2380,6832,2.0,0,0.0,3,8,2380,0.0,2002,2002,98065,47.5372,-121.876,2580,6832,16246.0,0,0.8333333333333334,1190.0,0.319417853466607,5.4,35.5,123548.0,669900.0,7.1
5536100010,02/04/2015,1050000.0,4,1.0,1330,9729,1.0,0,0.0,3,6,1330,0.0,1952,1952,98004,47.6223,-122.208,2920,10353,16470.0,0,0.25,1330.0,0.03710665387595962,4.4,37.9,100344.0,1515600.0,7.5
5703000050,05/08/2014,545000.0,3,2.25,1780,191228,2.0,0,2.0,3,8,1780,0.0,1988,1988,98045,47.4575,-121.748,2440,87120,16198.0,0,0.75,890.0,0.46775617115519,5.4,40.3,87470.0,556100.0,6.8
6071800480,03/27/2015,271950.0,3,1.5,1220,8400,1.0,0,0.0,4,7,1220,0.0,1962,1962,98006,47.5467,-122.173,2110,9119,16521.0,0,0.5,1220.0,0.09657524152381704,4.4,43.6,111216.0,980100.0,7.1
1954600050,07/16/2014,630000.0,5,1.75,2490,24969,1.0,0,2.0,4,8,1540,950.0,1959,1959,98023,47.33600000000001,-122.35,2790,15600,16267.0,0,0.35,2490.0,0.35238536449917296,7.1,37.0,67881.0,370000.0,7.4
3819800280,08/19/2014,400000.0,2,1.0,1180,10800,1.0,0,0.0,3,7,1180,0.0,1984,1984,98011,47.7273,-122.236,1600,10800,16301.0,0,0.5,1180.0,0.1025635517142876,5.2,38.1,74975.0,639100.0,7.4
7300400170,09/10/2014,334000.0,4,2.5,2310,6200,2.0,0,0.0,3,8,2310,0.0,1998,1998,98092,47.3321,-122.172,2480,6200,16323.0,0,0.625,1155.0,0.3111239398118294,7.0,34.9,71803.0,409500.0,7.1
9834201100,12/22/2014,332500.0,4,2.0,1440,4855,2.0,0,0.0,4,7,1440,0.0,1972,1972,98144,47.5717,-122.287,1300,4080,16426.0,0,0.5,720.0,0.13091184977121734,4.8,38.2,60143.0,715500.0,7.5
8850000509,09/23/2014,525000.0,2,1.5,1620,1444,2.0,0,0.0,3,9,1080,540.0,2007,2007,98144,47.5892,-122.309,1660,1642,16336.0,0,0.75,810.0,0.14231004496171976,4.8,38.2,60143.0,715500.0,7.5
4123840470,02/24/2015,408000.0,3,2.5,2620,8403,2.0,0,0.0,3,8,2620,0.0,1991,1991,98038,47.3675,-122.042,2190,7842,16490.0,0,0.8333333333333334,1310.0,0.3071013530728349,5.2,38.0,93573.0,470700.0,7.1
1150900080,04/27/2015,846450.0,4,2.5,3710,7491,2.0,0,0.0,3,9,3710,0.0,2003,2003,98029,47.5596,-122.016,3040,7491,16552.0,0,0.625,1855.0,0.1816889731135461,5.1,36.6,99519.0,743300.0,7.1
514500235,10/20/2014,411100.0,3,1.5,1040,10323,1.0,0,0.0,4,7,1040,0.0,1958,1958,98005,47.5882,-122.155,1580,7200,16363.0,0,0.5,1040.0,0.05933799411552025,4.4,37.9,85639.0,1063100.0,7.5
1522059120,07/09/2014,409124.0,5,3.25,3320,11340,2.0,0,0.0,4,8,2480,840.0,1999,1999,98042,47.3904,-122.154,2330,8339,16260.0,0,0.65,1660.0,0.2538521866771876,5.4,40.0,88006.0,427000.0,7.2
2895600680,07/07/2014,335950.0,2,1.5,800,5192,1.0,0,0.0,5,7,800,0.0,1951,1951,98146,47.5119,-122.386,1190,5320,16258.0,0,0.75,800.0,0.24653508928419246,7.1,38.4,56320.0,473600.0,7.5
8087800480,03/31/2015,480000.0,5,2.5,2040,9597,1.0,0,0.0,4,7,1240,800.0,1963,1963,98052,47.6544,-122.134,1800,8553,16525.0,0,0.5,2040.0,0.04475401512688512,4.1,34.8,103086.0,815600.0,7.4
7931000066,12/24/2014,280000.0,2,1.75,1960,30144,1.0,0,0.0,3,7,980,980.0,1957,1957,98031,47.4234,-122.212,1960,10140,16428.0,0,0.875,1960.0,0.22249705185955912,7.3,35.4,65321.0,406000.0,7.2
5406500480,07/21/2014,668000.0,4,2.5,2670,4410,2.0,0,0.0,3,8,2670,0.0,1999,1999,98075,47.5978,-122.038,2670,4410,16272.0,0,0.625,1335.0,0.14652803340207607,4.1,39.9,149557.0,1010300.0,7.1
2540820010,04/27/2015,750000.0,4,2.5,2930,8641,2.0,0,0.0,3,8,2930,0.0,2010,2010,98034,47.7199,-122.246,2120,11175,16552.0,0,0.625,1465.0,0.10296871201371942,4.7,36.8,81037.0,646800.0,7.4
3300700470,05/14/2014,394475.0,2,1.0,830,4000,1.0,0,0.0,3,6,830,0.0,1955,1955,98117,47.6929,-122.379,950,4000,16204.0,0,0.5,830.0,0.2077145103644017,4.8,40.1,91199.0,773300.0,7.5
8823902005,03/26/2015,848000.0,5,1.75,2290,4320,2.0,0,0.0,3,7,1980,310.0,1928,1928,98105,47.664,-122.31,2870,4320,16520.0,0,0.35,1145.0,0.1342995712686874,4.8,23.6,47474.0,993800.0,7.5
6003001760,09/24/2014,675000.0,3,1.5,2510,3600,2.5,0,0.0,4,8,2510,0.0,1907,1907,98112,47.6195,-122.313,1740,1885,16337.0,0,0.5,1004.0,0.13772637573347918,4.8,38.8,100694.0,1189900.0,7.5
1432400095,11/06/2014,175000.0,3,1.0,1280,7572,1.0,0,0.0,4,6,1280,0.0,1958,1958,98058,47.4491,-122.176,1170,7667,16380.0,0,0.3333333333333333,1280.0,0.19408289669338996,5.4,39.6,81221.0,425900.0,7.1
2483700095,11/06/2014,560000.0,4,1.5,1810,6000,1.0,0,1.0,3,8,1350,460.0,1952,1952,98136,47.5233,-122.386,2020,6000,16380.0,0,0.375,1810.0,0.2406581875219232,4.8,43.4,85040.0,713800.0,7.4
6600220380,05/31/2014,538888.0,5,2.75,2080,13189,2.0,0,0.0,3,8,2080,0.0,1987,1987,98074,47.6288,-122.031,2030,11847,16221.0,0,0.55,1040.0,0.14702906397633822,4.1,38.9,140799.0,904800.0,7.1
3990200020,09/08/2014,359000.0,4,1.75,1680,9244,2.0,0,0.0,3,8,1680,0.0,1991,1991,98166,47.4612,-122.352,1840,9387,16321.0,0,0.4375,840.0,0.2522453604528401,7.1,43.4,65374.0,552800.0,7.5
112900020,07/01/2014,300000.0,3,2.25,1660,5128,2.0,0,0.0,3,7,1660,0.0,2001,2001,98019,47.7362,-121.967,1680,4652,16252.0,0,0.75,830.0,0.2299768325105604,5.4,39.5,93004.0,599200.0,7.1
8700110020,09/17/2014,273000.0,3,2.5,1650,5994,2.0,0,0.0,4,7,1650,0.0,1989,1989,98030,47.3603,-122.19,1930,6666,16330.0,0,0.8333333333333334,825.0,0.2831622321352473,7.3,32.9,52297.0,386600.0,7.2
9831200221,07/10/2014,670000.0,3,2.5,1420,1438,2.0,0,0.0,3,9,1280,140.0,2003,2003,98102,47.6265,-122.323,1490,1439,16261.0,0,0.8333333333333334,710.0,0.14662731938113432,4.8,33.3,68109.0,663000.0,7.5
8078400010,11/18/2014,530000.0,4,2.25,2240,8376,1.0,0,0.0,3,8,1740,500.0,1984,1984,98074,47.6323,-122.029,1890,7875,16392.0,0,0.5625,2240.0,0.14872270943742755,4.1,38.9,140799.0,904800.0,7.1
9550200225,07/11/2014,625000.0,3,1.5,1230,3060,1.0,0,0.0,3,7,910,320.0,1927,1927,98103,47.667,-122.333,1260,4488,16262.0,0,0.5,1230.0,0.15748773175636122,4.8,33.4,76925.0,776500.0,7.5
2946001950,05/05/2015,248000.0,3,1.0,1260,6000,1.0,0,0.0,4,6,1260,0.0,1954,1954,98198,47.4187,-122.323,1520,6600,16560.0,0,0.3333333333333333,1260.0,0.2676040822613724,7.4,38.2,55516.0,365700.0,7.4
3905050280,08/19/2014,533000.0,3,2.5,2060,4812,2.0,0,0.0,3,8,2060,0.0,1990,1990,98029,47.5793,-122.002,1930,5264,16301.0,0,0.8333333333333334,1030.0,0.18659867610469816,5.1,36.6,99519.0,743300.0,7.1
3026059341,12/11/2014,549950.0,4,3.5,3090,10510,1.0,0,0.0,3,8,2190,900.0,1991,1991,98034,47.7176,-122.214,2200,7408,16415.0,0,0.875,3090.0,0.08296796340189963,4.7,36.8,81037.0,646800.0,7.4
7292700005,10/14/2014,485000.0,4,1.75,3220,7392,1.0,0,0.0,4,8,2010,1210.0,1959,1959,98177,47.7719,-122.361,1660,8363,16357.0,0,0.4375,3220.0,0.22429001250127087,5.7,46.8,90758.0,749700.0,7.4
8856970440,05/06/2015,353500.0,3,2.5,2020,4845,2.0,0,0.0,3,7,2020,0.0,2001,2001,98038,47.3848,-122.033,1930,5134,16561.0,0,0.8333333333333334,1010.0,0.2959542143729609,5.2,38.0,93573.0,470700.0,7.1
7504001440,09/15/2014,435000.0,2,1.75,1910,12142,1.0,0,0.0,3,9,1910,0.0,1976,1976,98074,47.6276,-122.053,2580,12326,16328.0,0,0.875,1910.0,0.12529654221724812,4.1,38.9,140799.0,904800.0,7.1
8068000305,11/04/2014,241000.0,3,1.0,1150,10000,1.0,0,0.0,3,6,1000,150.0,1951,1951,98178,47.5075,-122.262,1340,10000,16378.0,0,0.3333333333333333,1150.0,0.15993308729128025,5.4,38.5,59637.0,437500.0,7.4
1681400010,05/19/2014,885000.0,4,2.75,2730,3560,1.5,0,0.0,3,8,1550,1180.0,1921,1921,98115,47.6737,-122.304,1860,3560,16209.0,0,0.6875,1820.0,0.1303007912267014,4.8,37.2,88633.0,786300.0,7.5
6850700670,05/13/2014,799200.0,6,3.0,2890,2370,2.5,0,0.0,3,7,2290,600.0,1906,1906,98102,47.6227,-122.323,2180,2460,16203.0,0,0.5,1156.0,0.1471080095187641,4.8,33.3,68109.0,663000.0,7.5
1546600020,01/14/2015,760000.0,3,2.5,2280,12746,1.0,0,0.0,4,8,1490,790.0,1973,1973,98005,47.6362,-122.175,2100,12746,16449.0,0,0.8333333333333334,2280.0,0.0073552871022438595,4.4,37.9,85639.0,1063100.0,7.5
8071000050,11/13/2014,270000.0,2,1.0,1040,5700,1.0,0,0.0,3,6,1040,0.0,1922,1922,98118,47.519,-122.26,1380,5700,16387.0,0,0.5,1040.0,0.1491828978305357,4.8,38.6,53415.0,557900.0,7.5
1036000280,02/17/2015,675000.0,4,1.75,2440,7475,1.0,0,0.0,4,9,2040,400.0,1969,1969,98052,47.6339,-122.096,2040,8480,16483.0,0,0.4375,2440.0,0.08185190304530852,4.1,34.8,103086.0,815600.0,7.4
5422560380,12/22/2014,499000.0,3,2.5,1720,5940,1.0,0,0.0,4,8,1000,720.0,1977,1977,98052,47.6631,-122.129,1720,6136,16426.0,0,0.8333333333333334,1720.0,0.052269602346274806,4.1,34.8,103086.0,815600.0,7.4
1762600280,07/14/2014,1200000.0,3,2.5,3430,28718,1.5,0,0.0,3,10,3430,0.0,1984,1984,98033,47.6477,-122.183,3440,35021,16265.0,0,0.8333333333333334,2286.6666666666665,0.007256607779435216,4.7,39.4,103995.0,961200.0,7.4
5416500840,06/27/2014,320000.0,4,2.5,2570,4865,2.0,0,0.0,3,8,2570,0.0,2005,2005,98038,47.3588,-122.038,2570,4933,16248.0,0,0.625,1285.0,0.3166738534163253,5.2,38.0,93573.0,470700.0,7.1
3523069008,05/05/2015,890000.0,4,3.25,4360,210254,1.0,0,0.0,3,10,2320,2040.0,2000,2000,98038,47.4375,-122.008,2410,87120,16560.0,0,0.8125,4360.0,0.2664100638869488,5.2,38.0,93573.0,470700.0,7.1
8001210170,08/22/2014,275000.0,4,2.75,2060,7350,1.0,0,0.0,3,7,1210,850.0,1978,1978,98001,47.3424,-122.275,1940,7420,16304.0,0,0.6875,2060.0,0.31624068447723724,5.4,38.4,72540.0,372400.0,7.1
6806300920,06/10/2014,490000.0,4,2.5,3020,8302,2.0,0,0.0,4,10,3020,0.0,1994,1994,98042,47.363,-122.127,3020,8406,16231.0,0,0.625,1510.0,0.2846620124453508,5.4,40.0,88006.0,427000.0,7.2
9826701665,07/25/2014,550000.0,3,2.5,2340,4200,1.5,0,0.0,3,7,1540,800.0,1906,1906,98122,47.6033,-122.303,1590,4200,16276.0,0,0.8333333333333334,1560.0,0.13185090260831808,4.8,31.4,55725.0,754000.0,7.5
2253200010,05/07/2015,390000.0,5,2.0,2400,9537,1.0,0,0.0,5,7,1210,1190.0,1959,1959,98056,47.5112,-122.186,1760,9533,16562.0,0,0.4,2400.0,0.13226322129683665,6.5,36.7,72420.0,545600.0,7.4
1941400080,10/20/2014,277000.0,3,2.25,1610,11920,1.0,0,0.0,4,7,1110,500.0,1968,1968,98032,47.3683,-122.279,1690,11839,16363.0,0,0.75,1610.0,0.2930803062712248,7.3,32.6,47030.0,343200.0,7.4
3317010130,03/17/2015,236000.0,3,1.75,1090,7647,1.0,0,0.0,3,7,1090,0.0,1994,1994,98003,47.2613,-122.302,1660,9219,16511.0,0,0.5833333333333334,1090.0,0.4017152224873885,7.1,35.5,45563.0,339500.0,7.2
1721059230,03/04/2015,265953.0,3,1.75,1470,13068,1.0,0,0.0,4,7,1470,0.0,1975,1975,98092,47.3096,-122.197,2090,16988,16498.0,0,0.5833333333333334,1470.0,0.33415814629429924,7.0,34.9,71803.0,409500.0,7.1
9328500630,03/02/2015,545000.0,3,2.25,1670,6240,1.0,0,0.0,4,8,1240,430.0,1974,1974,98008,47.6413,-122.113,1910,7000,16496.0,0,0.75,1670.0,0.06435174438282437,4.4,42.4,88862.0,817000.0,7.4
6301800020,05/06/2014,535000.0,3,2.5,1850,10109,2.0,0,0.0,3,8,1850,0.0,1991,1991,98034,47.7163,-122.229,1780,9660,16196.0,0,0.8333333333333334,925.0,0.08953852246442966,4.7,36.8,81037.0,646800.0,7.4
7855000460,10/07/2014,1450000.0,3,2.75,3940,9671,1.0,0,4.0,5,9,2140,1800.0,1967,1967,98006,47.5654,-122.158,3390,9360,16350.0,0,0.9166666666666666,3940.0,0.080143032471718,4.4,43.6,111216.0,980100.0,7.1
9320350020,06/30/2014,490000.0,4,3.0,2330,3497,2.0,0,0.0,3,9,1920,410.0,2003,2003,98108,47.554,-122.308,2330,5242,16251.0,0,0.75,1165.0,0.15820529505516792,4.8,35.6,52934.0,544200.0,7.5
7849201061,04/08/2015,319950.0,4,2.5,2020,7200,1.5,0,0.0,4,6,2020,0.0,1954,1954,98065,47.5223,-121.818,1440,7200,16533.0,0,0.625,1346.6666666666667,0.37911153030541705,5.4,35.5,123548.0,669900.0,7.1
3885805640,07/04/2014,625000.0,3,1.5,1300,7200,1.0,0,0.0,5,7,1300,0.0,1960,1960,98033,47.6821,-122.196,2280,7200,16255.0,0,0.5,1300.0,0.04317028482184991,4.7,39.4,103995.0,961200.0,7.4
8960200630,02/20/2015,248000.0,3,1.0,1180,6947,1.0,0,0.0,4,7,1180,0.0,1968,1968,98031,47.4233,-122.177,1760,8657,16486.0,0,0.3333333333333333,1180.0,0.21987861757018226,7.3,35.4,65321.0,406000.0,7.2
1736800920,04/21/2015,475000.0,3,1.75,1320,7840,1.0,0,0.0,3,8,1320,0.0,1966,1966,98007,47.6024,-122.143,2050,7644,16546.0,0,0.5833333333333334,1320.0,0.053301363805177936,4.4,32.3,75264.0,741700.0,7.5
6152900402,06/19/2014,410000.0,6,2.75,2520,9324,1.0,0,0.0,4,7,1320,1200.0,1962,1962,98155,47.7636,-122.294,1820,11000,16240.0,0,0.4583333333333333,2520.0,0.1676740297373336,5.7,41.4,72241.0,567600.0,7.3
9822700255,05/05/2014,670000.0,3,2.5,1680,2000,3.0,0,0.0,3,9,1680,0.0,1909,1909,98105,47.6604,-122.29,1950,5000,16195.0,0,0.8333333333333334,560.0,0.1139841749553481,4.8,23.6,47474.0,993800.0,7.5
1423069102,03/31/2015,430000.0,3,2.5,2000,35438,2.0,0,0.0,3,7,2000,0.0,1968,2005,98027,47.4733,-121.994,2000,51836,16525.0,1,0.8333333333333334,1000.0,0.2499329336630828,5.1,41.7,102760.0,713400.0,7.1
5279100675,10/28/2014,313000.0,2,1.0,1180,4900,1.0,0,0.0,5,6,1180,0.0,1954,1954,98027,47.5321,-122.029,1650,7121,16371.0,0,0.5,1180.0,0.18530653342350595,5.1,41.7,102760.0,713400.0,7.1
