id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,datefloat,renovated,bath_per_bed,skinniness,dist
1151100070,02/24/2015,437000.0,3,2.5,1750,22357,2.0,0,0.0,3,8,1750,0.0,1994,1994,98045,47.4807,-121.779,2430,22357,16490.0,0,0.8333333333333334,875.0,0.4301877390034439
8856950240,06/18/2014,322500.0,4,2.5,1820,6753,2.0,0,0.0,3,7,1820,0.0,1994,1994,98038,47.3845,-122.03200000000001,1820,7107,16239.0,0,0.625,910.0,0.29670467249570426
9385200055,09/12/2014,650000.0,3,3.25,1510,2000,2.0,0,0.0,3,9,1330,180.0,2001,2001,98116,47.5815,-122.402,1510,1352,16325.0,0,1.0833333333333333,755.0,0.23298794303506754
7821200390,08/06/2014,450000.0,3,2.0,1290,1213,3.0,0,0.0,3,8,1290,0.0,2001,2001,98103,47.6609,-122.344,1290,3235,16288.0,0,0.6666666666666666,430.0,0.1676151447060892
8078520310,04/17/2015,278500.0,3,2.0,1570,5250,1.0,0,0.0,3,7,1570,0.0,1998,1998,98092,47.3163,-122.18799999999999,1570,5250,16542.0,0,0.6666666666666666,1570.0,0.3270526628884293
1565950030,04/27/2015,364950.0,4,2.5,1930,6957,2.0,0,0.0,3,8,1930,0.0,1995,1995,98055,47.4309,-122.191,2090,6996,16552.0,0,0.625,965.0,0.21271843839249266
1560930070,09/11/2014,840000.0,4,3.5,2840,40139,1.0,0,4.0,4,10,2840,0.0,1986,1986,98038,47.401,-122.02600000000001,3180,36852,16324.0,0,0.875,2840.0,0.2855685873589533
6700400140,03/18/2015,268000.0,3,2.5,1550,8134,2.0,0,0.0,3,7,1550,0.0,1991,1991,98031,47.403999999999996,-122.191,1550,8134,16512.0,0,0.8333333333333334,775.0,0.2395690313644478
2422029094,07/16/2014,517534.0,2,1.0,833,143947,1.0,0,0.0,3,5,833,0.0,2006,2006,98070,47.3889,-122.48200000000001,1380,143947,16267.0,0,0.5,833.0,0.39684349693447274
1774220160,11/04/2014,632925.0,3,2.5,2990,32239,2.0,0,0.0,4,8,2990,0.0,1978,1978,98077,47.7718,-122.095,2990,36497,16378.0,0,0.8333333333333334,1495.0,0.15271154482890437
1525200060,07/23/2014,577500.0,3,2.5,2000,7251,2.0,0,0.0,3,9,2000,0.0,1995,1995,98034,47.7067,-122.2,2450,8118,16274.0,0,0.8333333333333334,1000.0,0.06744762917100107
1678400105,02/12/2015,339000.0,4,1.5,2390,7480,1.5,0,2.0,3,7,2390,0.0,1920,1920,98178,47.504,-122.227,2850,6867,16478.0,0,0.375,1593.3333333333333,0.14777785274482821
3426059070,09/09/2014,570000.0,3,1.75,2910,37461,1.0,0,0.0,4,7,1530,1380.0,1967,1967,98052,47.7015,-122.164,2520,18295,16322.0,0,0.5833333333333334,2910.0,0.059824319196087015
824079032,06/26/2014,563500.0,4,1.75,2085,174240,1.0,0,0.0,3,7,1610,475.0,1964,1964,98024,47.5753,-121.95,2690,174240,16247.0,0,0.4375,2085.0,0.23724211826904762
2697100140,01/05/2015,423000.0,4,2.25,2200,9351,1.0,0,0.0,5,7,1290,910.0,1962,1962,98133,47.7448,-122.333,1910,8660,16440.0,0,0.5625,2200.0,0.1859082299901948
8724300030,12/23/2014,355000.0,3,2.25,1860,5028,2.0,0,0.0,3,8,1860,0.0,2012,2012,98019,47.7318,-121.98200000000001,2320,5465,16427.0,0,0.75,930.0,0.21448865585757984
8678500060,07/10/2014,1550000.0,5,4.25,6070,171626,2.0,0,0.0,3,12,6070,0.0,1999,1999,98024,47.5954,-121.95,4680,211267,16261.0,0,0.85,3035.0,0.2322910283889025
625049299,12/03/2014,482000.0,2,1.0,950,3960,1.0,0,0.0,3,7,950,0.0,1941,1941,98103,47.6885,-122.337,1320,4050,16407.0,0,0.5,950.0,0.1659830436788649
6073200075,07/30/2014,625000.0,3,1.75,1600,9135,1.0,0,0.0,5,7,1600,0.0,1955,1955,98006,47.5724,-122.179,1580,9800,16281.0,0,0.5833333333333334,1600.0,0.07079821138166525
6388900710,12/19/2014,538000.0,3,2.5,2250,11632,2.0,0,0.0,3,8,2250,0.0,1988,1988,98056,47.5272,-122.169,2360,11632,16423.0,0,0.8333333333333334,1125.0,0.11627673295520054
1442860160,01/07/2015,380000.0,3,2.5,2280,10255,2.0,0,0.0,4,8,2280,0.0,1985,1985,98058,47.4334,-122.161,2310,10094,16442.0,0,0.8333333333333334,1140.0,0.21041257471859587
7942600310,07/17/2014,375000.0,2,1.0,940,5120,1.0,0,0.0,3,7,940,0.0,1909,1909,98122,47.6073,-122.30799999999999,1300,5120,16268.0,0,0.5,940.0,0.13551158713688058
1545808560,04/03/2015,245000.0,3,2.5,1530,8500,1.0,0,0.0,5,7,1030,500.0,1996,1996,98038,47.3592,-122.046,1850,8140,16528.0,0,0.8333333333333334,1530.0,0.3128734529257003
936000060,11/14/2014,310000.0,5,1.75,2190,27260,1.0,0,0.0,4,7,2190,0.0,1947,1947,98166,47.4546,-122.337,1620,39480,16388.0,0,0.35,2190.0,0.2470994257263797
9808650060,02/25/2015,1300000.0,3,2.0,2350,15021,1.0,0,0.0,4,8,1770,580.0,1976,1976,98004,47.6408,-122.219,3530,15715,16491.0,0,0.6666666666666666,2350.0,0.04174348603956019
3754700160,05/06/2014,397000.0,4,2.0,1440,7680,1.0,0,0.0,3,7,1200,240.0,1971,1971,98034,47.7245,-122.2,1460,9660,16196.0,0,0.5,1440.0,0.08442388530812035
305500140,05/12/2015,365000.0,3,2.5,2200,4052,2.0,0,0.0,3,8,2200,0.0,2005,2005,98058,47.4362,-122.178,2310,5082,16567.0,0,0.8333333333333334,1100.0,0.2069794812385101
5468750060,10/28/2014,328500.0,4,3.0,2290,8250,2.0,0,0.0,3,9,2290,0.0,1990,1990,98042,47.3739,-122.156,2290,8250,16371.0,0,0.75,1145.0,0.2701214020953892
2944010240,09/08/2014,988000.0,4,3.0,4040,19700,2.0,0,0.0,3,11,4040,0.0,1987,1987,98052,47.7205,-122.12700000000001,3930,21887,16321.0,0,0.75,2020.0,0.0922560067903184
3454000060,07/22/2014,1000000.0,4,2.5,2610,3277,1.5,0,0.0,5,8,1920,690.0,1922,1922,98103,47.6636,-122.33,1810,3277,16273.0,0,0.625,1740.0,0.15403540038797078
646910160,09/03/2014,237000.0,3,2.5,1490,2138,2.0,0,0.0,3,7,1490,0.0,2005,2005,98055,47.4324,-122.197,1490,2094,16316.0,0,0.8333333333333334,745.0,0.21169472597377992
8564950390,09/19/2014,525000.0,4,2.5,2450,5280,2.0,0,0.0,3,8,2450,0.0,2003,2003,98011,47.7734,-122.22399999999999,2300,4674,16332.0,0,0.625,1225.0,0.1383339778852091
2268400350,09/16/2014,749000.0,4,2.5,1710,9627,1.0,0,0.0,3,9,1440,270.0,1976,2014,98006,47.559,-122.164,2140,9131,16329.0,1,0.625,1710.0,0.08522638678903198
7504101040,08/21/2014,722500.0,5,2.5,4870,11800,2.0,0,0.0,3,10,3470,1400.0,1983,1983,98074,47.633,-122.041,3180,11398,16303.0,0,0.5,2435.0,0.1367037702073206
11500890,03/12/2015,843000.0,3,2.5,3130,8750,2.0,0,0.0,3,10,3130,0.0,1991,1991,98052,47.6954,-122.103,2860,9003,16506.0,0,0.8333333333333334,1565.0,0.09083613240918342
9528102772,07/08/2014,438000.0,2,2.0,1270,1372,3.0,0,0.0,3,8,1270,0.0,2000,2000,98115,47.6776,-122.318,1610,3090,16259.0,0,1.0,423.3333333333333,0.14482573584094485
284000223,09/16/2014,578000.0,3,1.75,2120,10875,1.0,0,2.0,3,8,1540,580.0,1977,1977,98146,47.504,-122.382,2460,11760,16329.0,0,0.5833333333333334,2120.0,0.24751313747220666
3353401710,09/23/2014,227950.0,3,1.5,1670,8230,1.0,0,0.0,5,7,1670,0.0,1954,1954,98001,47.2613,-122.255,2077,4910,16336.0,0,0.5,1670.0,0.38969809656267945
8159610030,07/22/2014,196000.0,3,2.25,2070,11576,2.0,0,0.0,3,7,2070,0.0,1974,1974,98001,47.3417,-122.271,1890,7519,16273.0,0,0.75,1035.0,0.3156966025204448
3179100435,07/15/2014,641000.0,2,1.0,1420,5332,1.0,0,0.0,3,8,1070,350.0,1953,1953,98105,47.6694,-122.275,2400,5406,16266.0,0,0.5,1420.0,0.10113412410838318
822079033,04/22/2015,350000.0,3,1.5,1250,219978,1.0,0,0.0,4,6,1250,0.0,1980,1980,98038,47.4056,-121.955,1930,210394,16547.0,0,0.5,1250.0,0.32537914969949405
8857600960,08/19/2014,205000.0,3,1.0,940,7980,1.0,0,0.0,4,7,940,0.0,1960,1960,98032,47.3838,-122.289,1150,8050,16301.0,0,0.3333333333333333,940.0,0.2823979456508462
1774000200,12/02/2014,400000.0,3,1.75,1920,9102,1.0,0,0.0,3,7,1920,0.0,1968,1968,98072,47.7487,-122.08200000000001,1920,9760,16406.0,0,0.5833333333333334,1920.0,0.14220245932311562
2024069128,11/10/2014,1030000.0,3,2.5,3545,9816,1.0,0,0.0,3,10,2610,935.0,2005,2005,98027,47.5534,-122.07799999999999,3630,7704,16384.0,0,0.8333333333333334,3545.0,0.13388606584232482
1049010390,03/19/2015,505000.0,3,2.0,1260,5460,1.0,0,0.0,3,7,1260,0.0,1972,1972,98034,47.7355,-122.18,1510,5460,16513.0,0,0.6666666666666666,1260.0,0.09236038685046415
7905370390,10/09/2014,475000.0,5,2.5,2340,7200,1.0,0,0.0,3,7,1300,1040.0,1975,1975,98034,47.7206,-122.211,1930,7221,16352.0,0,0.5,2340.0,0.08442842309752432
4140090240,11/05/2014,520000.0,3,2.25,2590,9263,1.0,0,0.0,5,8,1440,1150.0,1977,1977,98028,47.7691,-122.262,2580,9450,16379.0,0,0.75,2590.0,0.15174394499601082
4055700030,05/02/2015,1450000.0,3,4.5,3970,24920,2.0,0,2.0,3,10,3260,710.0,1977,1977,98034,47.7183,-122.258,2610,13838,16557.0,0,1.5,1985.0,0.11023530596314857
3775300030,12/31/2014,333500.0,3,1.75,1220,9732,1.0,0,0.0,3,7,1220,0.0,1965,1965,98011,47.7736,-122.214,1630,10007,16435.0,0,0.5833333333333334,1220.0,0.13548027374005883
2525300030,02/22/2015,232000.0,3,1.0,1400,10403,1.0,0,0.0,4,6,1400,0.0,1976,1976,98038,47.361999999999995,-122.029,1230,10209,16488.0,0,0.3333333333333333,1400.0,0.31790153452565256
1324059104,04/21/2015,691100.0,3,2.75,2360,16117,1.0,0,0.0,4,8,1710,650.0,1983,1983,98006,47.5698,-122.12100000000001,2120,16117,16546.0,0,0.9166666666666666,2360.0,0.09250305899823215
2287000030,10/14/2014,811000.0,3,1.75,1870,9897,1.0,0,0.0,4,8,1870,0.0,1960,1960,98040,47.5505,-122.221,1900,10005,16357.0,0,0.5833333333333334,1870.0,0.10245411882678998
7702010030,05/20/2014,551000.0,3,2.5,2830,5802,2.0,0,0.0,3,9,2830,0.0,2001,2001,98028,47.7605,-122.234,2500,5788,16210.0,0,0.8333333333333334,1415.0,0.13029387979955637
1529200340,01/08/2015,496500.0,3,2.5,2260,3640,2.0,0,0.0,3,8,2260,0.0,1994,1994,98072,47.7356,-122.15700000000001,2350,3710,16443.0,0,0.8333333333333334,1130.0,0.09462998627501293
2122039094,11/26/2014,705000.0,3,3.0,1970,20978,2.0,1,3.0,4,9,1770,200.0,1980,1980,98070,47.3844,-122.43799999999999,2280,75396,16400.0,0,1.0,985.0,0.367311934199138
1742800030,06/12/2014,578000.0,4,2.5,3140,9225,1.0,0,2.0,5,9,1770,1370.0,1966,1966,98055,47.4904,-122.226,2460,9600,16233.0,0,0.625,3140.0,0.16034511000467488
1796360350,01/28/2015,255000.0,3,1.75,1240,8659,1.0,0,0.0,5,7,1240,0.0,1986,1986,98042,47.3663,-122.089,1490,8223,16463.0,0,0.5833333333333334,1240.0,0.2906248831067075
6154500070,06/26/2014,1050000.0,4,3.5,3450,7832,2.0,0,0.0,3,10,3450,0.0,2007,2007,98006,47.5637,-122.12299999999999,3220,8567,16247.0,0,0.875,1725.0,0.09627016590279683
1843100340,03/05/2015,348000.0,3,2.25,2570,8491,2.0,0,0.0,4,8,2570,0.0,1989,1989,98042,47.3759,-122.125,2400,8049,16499.0,0,0.75,1285.0,0.2723519165795828
8944290160,11/04/2014,230000.0,3,2.0,1510,3413,2.0,0,0.0,3,7,1510,0.0,1985,1985,98031,47.3912,-122.167,1570,3777,16378.0,0,0.6666666666666666,755.0,0.2521897992444437
4166600473,12/09/2014,359500.0,4,2.25,2390,11250,2.0,0,0.0,3,9,2390,0.0,1988,1988,98023,47.3305,-122.37100000000001,2480,11250,16413.0,0,0.5625,1195.0,0.3678016254093623
7282300125,11/12/2014,330000.0,3,1.0,980,7000,1.0,0,0.0,3,6,980,0.0,1953,1953,98133,47.7617,-122.35700000000001,1220,7000,16386.0,0,0.3333333333333333,980.0,0.21524572753329135
8658300340,05/23/2014,80000.0,1,0.75,430,5050,1.0,0,0.0,2,4,430,0.0,1912,1912,98014,47.6499,-121.90899999999999,1200,7500,16213.0,0,0.75,430.0,0.2684085006502775
2419600075,12/01/2014,465000.0,3,1.75,1480,6360,1.0,0,0.0,3,7,1480,0.0,1954,1954,98133,47.7311,-122.353,1480,6360,16405.0,0,0.5833333333333334,1480.0,0.1964488599424305
2621760350,10/15/2014,325000.0,4,2.5,1850,7324,2.0,0,0.0,3,8,1850,0.0,1997,1997,98042,47.3701,-122.10700000000001,2100,7329,16358.0,0,0.625,925.0,0.2819881404056474
1723049270,01/07/2015,340500.0,3,2.0,2270,28025,1.0,0,0.0,4,7,1920,350.0,1947,1947,98168,47.4857,-122.318,1770,14833,16442.0,0,0.6666666666666666,2270.0,0.21116127813473065
4123840310,01/06/2015,342500.0,3,2.5,1810,5192,2.0,0,0.0,3,8,1810,0.0,1993,1993,98038,47.3724,-122.042,1810,6200,16441.0,0,0.8333333333333334,905.0,0.302710427555871
2172000075,06/23/2014,290900.0,2,2.0,1610,17600,2.0,0,0.0,3,6,1610,0.0,1930,1983,98178,47.4855,-122.266,1310,12950,16244.0,1,1.0,805.0,0.18090286472185793
8651611170,02/13/2015,868700.0,3,4.25,3840,6161,2.0,0,0.0,3,10,3840,0.0,2000,2000,98074,47.6336,-122.064,3230,7709,16479.0,0,1.4166666666666667,1920.0,0.11372839494129874
8820902200,11/13/2014,1200000.0,4,2.75,4110,8400,2.0,0,1.0,3,9,3130,980.0,1928,1928,98125,47.717,-122.281,2820,8400,16387.0,0,0.6875,2055.0,0.1272724539940047
8651610890,10/14/2014,1150000.0,4,3.25,4190,10259,2.0,0,0.0,3,11,3150,1040.0,2000,2000,98074,47.6332,-122.066,4300,11919,16357.0,0,0.8125,2095.0,0.1117706277218093
1853080570,08/11/2014,859900.0,4,2.75,3390,6298,2.0,0,0.0,3,9,3390,0.0,2011,2011,98074,47.5906,-122.06200000000001,3390,7111,16293.0,0,0.6875,1695.0,0.12674456853750168
3629920030,08/08/2014,520000.0,4,2.25,1890,3006,2.0,0,0.0,3,7,1890,0.0,2003,2003,98029,47.5461,-121.99799999999999,1580,3000,16290.0,0,0.5625,945.0,0.20391523935927822
1604602050,07/11/2014,460000.0,3,2.5,1610,2527,2.0,0,2.0,3,9,1080,530.0,2005,2005,98118,47.5674,-122.29,1610,4173,16262.0,0,0.8333333333333334,805.0,0.13578722516728187
6844700810,09/01/2014,438924.0,3,1.5,1050,4590,1.0,0,0.0,3,7,850,200.0,1949,1949,98115,47.6943,-122.29,1770,5400,16314.0,0,0.5,1050.0,0.12373046547312824
66000070,04/06/2015,315000.0,2,1.0,630,6550,1.0,0,0.0,3,5,630,0.0,1918,1918,98126,47.5486,-122.38,1420,6550,16531.0,0,0.5,630.0,0.2236571017590916
6665800030,07/18/2014,590000.0,4,2.75,2910,10650,1.0,0,2.0,3,8,1780,1130.0,1975,1975,98033,47.6658,-122.18799999999999,2920,10988,16269.0,0,0.6875,2910.0,0.025014152312715608
2205700350,11/04/2014,378500.0,4,1.75,1700,8640,1.0,0,0.0,3,7,850,850.0,1955,1955,98006,47.5772,-122.15299999999999,1620,9000,16378.0,0,0.4375,1700.0,0.07031940818348772
5466000030,06/03/2014,328500.0,3,2.5,1950,8130,2.0,0,0.0,4,9,1950,0.0,1990,1990,98042,47.3875,-122.161,2350,7691,16224.0,0,0.8333333333333334,975.0,0.2561989787935191
6189200125,03/25/2015,849950.0,3,3.0,2990,9773,2.0,0,0.0,4,8,2990,0.0,1973,1973,98005,47.6344,-122.17399999999999,2230,11553,16519.0,0,1.0,1495.0,0.009386749126684777
9169600135,10/27/2014,525000.0,3,1.5,1350,6000,1.0,0,2.0,3,7,900,450.0,1950,1950,98136,47.5275,-122.391,1730,6012,16370.0,0,0.5,1350.0,0.24297897357531315
2625069070,04/10/2015,1390000.0,4,3.25,4860,181319,2.5,0,0.0,3,9,4860,0.0,1993,1993,98074,47.6179,-122.005,3850,181319,16535.0,0,0.8125,1944.0,0.17416850796649389
8732131090,04/28/2015,295000.0,4,2.5,2160,7725,1.0,0,0.0,4,8,1460,700.0,1978,1978,98023,47.3078,-122.37799999999999,2060,8250,16553.0,0,0.625,2160.0,0.39083165620455795
9286000240,07/11/2014,1070000.0,6,3.5,4860,11793,2.0,0,0.0,3,11,3860,1000.0,1998,1998,98006,47.5521,-122.137,3600,11793,16262.0,0,0.5833333333333334,2430.0,0.09960583386653368
1895000260,07/21/2014,207950.0,2,2.0,890,5000,1.0,0,0.23386272870808952,3,6,890,0.0,1917,1917,98118,47.5158,-122.264,1860,5000,16272.0,0,1.0,890.0,0.15407116547927288
8691370400,12/16/2014,699900.0,4,2.75,2810,7302,2.0,0,0.0,3,9,2810,0.0,2002,2002,98075,47.5985,-121.977,2820,7302,16420.0,0,0.6875,1405.0,0.2052461751422283
5423010350,02/10/2015,1280000.0,5,2.5,3400,9500,2.0,0,1.0,4,8,3400,0.0,1977,1977,98027,47.5645,-122.08200000000001,3080,11081,16476.0,0,0.5,1700.0,0.1236002185764138
8562501040,11/20/2014,452000.0,4,1.5,1580,7350,1.0,0,0.0,4,7,960,620.0,1963,1963,98052,47.6734,-122.154,1560,7350,16394.0,0,0.375,1580.0,0.038175522506267406
2475200140,02/05/2015,370000.0,3,2.0,1680,5036,1.0,0,1.0,4,7,1680,0.0,1987,1987,98055,47.4734,-122.186,1680,4921,16471.0,0,0.6666666666666666,1680.0,0.16999989739180077
7942100310,01/27/2015,232000.0,3,1.75,1300,11230,1.0,0,0.0,5,7,1300,0.0,1968,1968,98042,47.3811,-122.087,1300,10794,16462.0,0,0.5833333333333334,1300.0,0.2772067098359693
3760000030,10/30/2014,669950.0,5,2.5,2820,14062,2.0,0,0.0,4,7,2380,440.0,1960,1960,98034,47.7081,-122.215,1910,10392,16373.0,0,0.5,1410.0,0.0750617978175351
1727500340,06/14/2014,397500.0,3,2.0,1510,6710,1.0,0,0.0,3,7,1070,440.0,1972,1972,98034,47.7193,-122.21600000000001,1660,6600,16235.0,0,0.6666666666666666,1510.0,0.08538330731047993
9828702519,05/12/2014,490000.0,2,2.5,1230,1391,2.0,0,0.0,3,8,870,360.0,2004,2004,98112,47.6192,-122.301,1240,1350,16202.0,0,1.25,615.0,0.1259787100406015
4432600075,01/28/2015,725000.0,4,2.0,2110,4140,2.0,0,0.0,3,9,1710,400.0,1925,2003,98116,47.5836,-122.387,1440,4420,16463.0,1,0.5,1055.0,0.21797585219526514
7806300030,09/17/2014,299000.0,3,2.75,3080,19635,1.0,0,2.0,4,7,1610,1470.0,1958,1958,98032,47.3841,-122.28399999999999,2424,12410,16330.0,0,0.9166666666666666,3080.0,0.2801808450341217
9274202270,08/18/2014,625000.0,2,1.5,1490,5750,1.5,0,0.0,4,7,1190,300.0,1900,1900,98116,47.5872,-122.39,1590,4025,16300.0,0,0.75,993.3333333333334,0.21991935310468066
7852030960,11/06/2014,437500.0,3,2.5,2120,4500,2.0,0,0.0,3,7,2120,0.0,2000,2000,98065,47.5322,-121.88,2530,4816,16380.0,0,0.8333333333333334,1060.0,0.317360921196055
7852170140,05/10/2015,650000.0,4,2.5,3180,5438,2.0,0,0.0,3,9,3180,0.0,2003,2003,98065,47.5416,-121.86399999999999,3030,5335,16565.0,0,0.625,1590.0,0.32937865621086765
7518503335,05/19/2014,475000.0,2,1.0,1490,3825,1.0,0,0.0,3,7,860,630.0,1929,1929,98117,47.6799,-122.381,1460,3825,16209.0,0,0.5,1490.0,0.2069595572967523
5467900070,05/02/2014,342000.0,3,2.0,1930,11947,1.0,0,0.0,4,8,1930,0.0,1966,1966,98042,47.3672,-122.15100000000001,2200,12825,16192.0,0,0.6666666666666666,1930.0,0.27723101446896825
1245002952,10/15/2014,1200000.0,4,2.5,2770,7800,2.0,0,0.0,3,10,2770,0.0,1999,1999,98033,47.684,-122.205,2720,10000,16358.0,0,0.625,1385.0,0.04931883834726843
8906200070,02/10/2015,280000.0,3,1.5,1670,11610,1.0,0,0.0,4,7,1670,0.0,1963,1963,98055,47.4404,-122.191,1930,10200,16476.0,0,0.5,1670.0,0.20323900915659196
5379805885,05/21/2014,240000.0,2,1.75,1330,7200,1.0,0,0.0,3,7,1330,0.0,1993,1993,98188,47.4467,-122.281,1450,11682,16211.0,0,0.875,1330.0,0.22215399815670323
2769600560,05/27/2014,529000.0,3,1.0,1210,3328,1.5,0,0.0,4,7,1210,0.0,1924,1924,98107,47.6729,-122.363,1640,3333,16217.0,0,0.3333333333333333,806.6666666666666,0.1880394408879154
9238901420,02/02/2015,442000.0,3,1.0,1190,5100,1.0,0,0.0,4,7,1030,160.0,1941,1941,98136,47.5346,-122.385,1690,5100,16468.0,0,0.3333333333333333,1190.0,0.23434685941704594
5113400431,05/08/2014,615000.0,2,1.0,1540,6872,1.0,0,0.0,4,7,820,163.68040627722328,1946,1946,98119,47.6454,-122.37299999999999,1420,5538,16198.0,0,0.5,1540.0,0.19568828696107726
3885805665,06/12/2014,1490000.0,4,3.75,4030,10800,2.0,0,0.0,3,10,4030,0.0,2006,2006,98033,47.6821,-122.196,2160,7200,16233.0,0,0.9375,2015.0,0.04317028482184991
8121200810,05/05/2015,585000.0,4,1.75,2430,7559,1.0,0,0.0,4,8,1580,850.0,1981,1981,98052,47.7206,-122.11,1980,8750,16560.0,0,0.4375,2430.0,0.10259957183266816
5126310400,03/05/2015,480000.0,4,2.5,2600,7787,2.0,0,0.0,3,8,2600,0.0,2005,2005,98059,47.4877,-122.139,2830,7787,16499.0,0,0.625,1300.0,0.16013207042340863
7322910030,07/21/2014,1100000.0,5,3.5,4410,57063,2.0,0,0.0,4,9,4410,0.0,1990,1990,98053,47.6554,-122.01799999999999,2900,50529,16272.0,0,0.7,2205.0,0.15979239142232832
2827100070,11/05/2014,290000.0,4,1.0,1330,8184,1.5,0,0.0,3,7,1330,0.0,1949,1949,98133,47.7343,-122.34700000000001,1220,660,16379.0,0,0.25,886.6666666666666,0.19259539154132316
9276201895,08/20/2014,615000.0,3,1.75,1900,5000,1.0,0,0.0,5,7,950,950.0,1951,1951,98116,47.5789,-122.39299999999999,1770,5000,16302.0,0,0.5833333333333334,1900.0,0.22505045435437585
4402700070,03/11/2015,300000.0,2,1.0,1100,7680,1.0,0,0.0,4,7,1100,0.0,1950,1950,98133,47.7439,-122.339,1460,7680,16505.0,0,0.5,1100.0,0.19048325167131153
1922059046,10/29/2014,308000.0,3,1.0,1980,39150,1.5,0,0.0,3,6,1580,400.0,1932,1932,98030,47.3818,-122.225,1860,11811,16372.0,0,0.3333333333333333,1320.0,0.26569084804495013
925059288,05/07/2015,750000.0,3,2.5,2400,7745,2.0,0,0.0,3,9,2400,0.0,2001,2001,98033,47.6734,-122.17299999999999,2080,8615,16562.0,0,0.8333333333333334,1200.0,0.030529431607915866
4386700135,11/14/2014,2250000.0,4,2.25,4760,8036,2.5,0,0.0,5,9,3390,1370.0,1916,1916,98112,47.6415,-122.285,2950,9323,16388.0,0,0.5625,1904.0,0.10768875561633676
1923069078,08/05/2014,890000.0,4,3.25,3180,194278,2.0,0,0.0,3,10,3180,0.0,2005,2005,98059,47.4711,-122.084,2200,178160,16287.0,0,0.8125,1590.0,0.19575596495617373
1432400335,03/25/2015,288000.0,3,1.0,1190,7560,1.0,0,0.0,5,6,1190,0.0,1958,1958,98058,47.452,-122.177,1190,7560,16519.0,0,0.3333333333333333,1190.0,0.19117865347798396
1180003090,09/06/2014,190000.0,2,1.0,630,6000,1.0,0,0.0,3,6,630,0.0,1943,2005,98178,47.4973,-122.221,1470,6840,16319.0,1,0.5,630.0,0.15227628155439293
726049331,03/26/2015,515000.0,5,3.0,2530,5105,1.0,0,0.0,3,8,1520,1010.0,2005,2005,98133,47.7546,-122.34100000000001,2290,4011,16520.0,0,0.6,2530.0,0.1980012741693503
3340401555,11/05/2014,235000.0,4,1.5,1690,11054,1.0,0,0.0,4,5,1690,0.0,1930,1930,98055,47.4667,-122.215,1690,9040,16379.0,0,0.375,1690.0,0.18045518715925316
7453000070,08/18/2014,275000.0,2,1.0,940,5000,1.0,0,0.0,3,6,940,0.0,1951,1951,98126,47.5186,-122.374,940,5000,16300.0,0,0.5,940.0,0.23281128357936492
4348800030,11/21/2014,727500.0,2,2.0,1240,9119,1.0,0,0.0,4,7,1240,0.0,1952,1952,98004,47.6221,-122.193,1380,9121,16395.0,0,1.0,1240.0,0.026268323946364507
7202331420,06/20/2014,650000.0,4,2.5,3040,6587,2.0,0,0.0,3,7,3040,0.0,2003,2003,98053,47.683,-122.039,2740,6587,16241.0,0,0.625,1520.0,0.1439422809613421
3225079035,06/18/2014,1600000.0,6,5.0,6050,230652,2.0,0,3.0,3,11,6050,0.0,2001,2001,98024,47.6033,-121.943,4210,233971,16239.0,0,0.8333333333333334,3025.0,0.23769344549679589
6381500700,11/05/2014,365000.0,4,1.0,1590,7085,1.5,0,0.0,3,6,1590,0.0,1944,1944,98125,47.7315,-122.305,1320,7085,16379.0,0,0.25,1060.0,0.15524750241184543
339500160,10/08/2014,662000.0,3,1.75,2500,36947,1.0,0,0.0,3,9,2500,0.0,1984,1984,98052,47.6917,-122.084,2590,28837,16351.0,0,0.5833333333333334,2500.0,0.10518449161060367
1545807610,04/29/2015,270500.0,3,2.5,1780,7848,1.0,0,0.0,3,7,1320,460.0,1978,1978,98038,47.3608,-122.056,1680,7848,16554.0,0,0.8333333333333334,1780.0,0.3073388036814708
1843200240,05/05/2015,200000.0,2,1.5,1360,1898,2.0,0,0.0,3,7,1360,0.0,1978,1978,98092,47.2852,-122.19,1360,1898,16560.0,0,0.75,680.0,0.35820272492018723
4403600270,02/24/2015,970000.0,4,3.25,4740,76230,2.0,0,0.0,3,10,4740,0.0,1987,1987,98075,47.5931,-122.071,3340,49206,16490.0,0,0.8125,2370.0,0.11752746880636565
2008200060,06/24/2014,160000.0,3,1.5,1010,9600,1.0,0,0.0,4,7,1010,0.0,1962,1962,98198,47.4097,-122.316,1400,9660,16245.0,0,0.5,1010.0,0.2715568010459422
1521069070,02/18/2015,204000.0,3,1.0,1040,7405,1.0,0,0.0,4,6,1040,0.0,1971,1971,98010,47.3105,-122.021,1580,7405,16484.0,0,0.3333333333333333,1040.0,0.3675761115958493
2459500310,02/18/2015,358000.0,3,2.25,1610,6655,2.0,0,0.0,4,7,1610,0.0,1985,1985,98058,47.4296,-122.161,1780,7529,16484.0,0,0.75,805.0,0.21420132416813772
6204420070,05/01/2015,452000.0,4,1.75,1570,8268,1.0,0,0.0,3,7,1570,0.0,1979,1979,98011,47.7373,-122.197,1870,8190,16556.0,0,0.4375,1570.0,0.09615618477236772
